#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2D13
#Date Time: 2023-11-30 12:18:07.270
#Sample rate: 63979.5Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Triangle
#Frequency: 50 Hz
#Period: 20 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 2 (V)
-0.008284546870428258,-6.234289112149741
-0.008268916870428257,-6.245587830003747
-0.008253286870428258,-6.249354069288416
-0.008237656870428257,-6.264419026427091
-0.008222026870428258,-6.268185265711759
-0.008206396870428257,-6.283250222850435
-0.008190766870428258,-6.290782701419772
-0.008175136870428257,-6.302081419273778
-0.008159506870428258,-6.313380137127784
-0.008143876870428257,-6.320912615697122
-0.008128246870428258,-6.328445094266459
-0.008112616870428257,-6.335977572835796
-0.008096986870428258,-6.347276290689802
-0.008081356870428257,-6.354808769259139
-0.008065726870428258,-6.369873726397815
-0.008050096870428257,-6.369873726397815
-0.008034466870428258,-6.388704922821158
-0.008018836870428257,-6.396237401390495
-0.008003206870428258,-6.407536119244502
-0.007987576870428257,-6.415068597813839
-0.007971946870428258,-6.422601076383176
-0.007956316870428257,-6.433899794237182
-0.007940686870428258,-6.437666033521851
-0.007925056870428257,-6.452730990660526
-0.007909426870428258,-6.456497229945194
-0.007893796870428257,-6.47156218708387
-0.007878166870428258,-6.475328426368538
-0.007862536870428257,-6.486627144222544
-0.007846906870428258,-6.49792586207655
-0.007831276870428257,-6.505458340645887
-0.007815646870428258,-6.520523297784562
-0.007800016870428257,-6.5280557763539
-0.007784386870428258,-6.543120733492574
-0.007768756870428257,-6.543120733492574
-0.007753126870428258,-6.55818569063125
-0.007737496870428257,-6.561951929915918
-0.007721866870428258,-6.577016887054593
-0.007706236870428257,-6.580783126339262
-0.007690606870428258,-6.592081844193268
-0.007674976870428257,-6.603380562047274
