#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2D13
#Date Time: 2023-11-30 11:53:47.807
#Sample rate: 63979.5Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 2 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Triangle
#Frequency: 50 Hz
#Period: 20 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 2 (V)
-0.07846246537042825,1.143773646516241
-0.07844683537042826,1.151306125085575
-0.07843120537042826,1.162604842939579
-0.07841557537042826,1.173903560793585
-0.07839994537042826,1.181436039362928
-0.07838431537042825,1.196500996501602
-0.07836868537042825,1.200267235786271
-0.07835305537042826,1.207799714355605
-0.07833742537042826,1.215332192924943
-0.07832179537042826,1.219098432209615
-0.07830616537042825,1.226630910778952
-0.07829053537042825,1.230397150063621
-0.07827490537042826,1.230397150063621
-0.07825927537042826,1.234163389348288
-0.07824364537042826,1.237929628632956
-0.07822801537042826,1.241695867917627
-0.07821238537042825,1.245462107202296
-0.07819675537042825,1.245462107202296
-0.07818112537042826,1.249228346486962
-0.07816549537042826,1.249228346486964
-0.07814986537042826,1.252994585771633
-0.07813423537042825,1.256760825056302
-0.07811860537042825,1.256760825056302
-0.07810297537042826,1.256760825056302
-0.07808734537042826,1.260527064340969
-0.07807171537042826,1.26052706434097
-0.07805608537042825,1.264293303625639
-0.07804045537042825,1.264293303625639
-0.07802482537042826,1.264293303625639
-0.07800919537042826,1.264293303625639
-0.07799356537042826,1.268059542910306
-0.07797793537042826,1.268059542910308
-0.07796230537042825,1.271825782194976
-0.07794667537042825,1.268059542910308
-0.07793104537042826,1.271825782194975
-0.07791541537042826,1.271825782194976
-0.07789978537042826,1.271825782194976
-0.07788415537042825,1.271825782194976
