time	V(vo)
Step Information: X=2.2µ  (Run: 1/3)
3.512749437298368e-002	3.628722e+000
3.522749437298368e-002	3.633260e+000
3.532749437298369e-002	3.634951e+000
3.542749437298369e-002	3.634192e+000
3.552749437298369e-002	3.631409e+000
3.562749437298370e-002	3.627039e+000
3.572749437298370e-002	3.621499e+000
3.582749437298370e-002	3.615156e+000
3.592749437298370e-002	3.608306e+000
3.602749437298371e-002	3.601164e+000
3.612749437298371e-002	3.593872e+000
3.622749437298371e-002	3.586514e+000
3.632749437298372e-002	3.579135e+000
3.642749437298372e-002	3.571756e+000
3.652749437298372e-002	3.564387e+000
3.662749437298372e-002	3.557031e+000
3.672749437298373e-002	3.549690e+000
3.682749437298373e-002	3.542363e+000
3.692749437298373e-002	3.535052e+000
3.702749437298374e-002	3.527756e+000
3.712749437298374e-002	3.520474e+000
3.722749437298374e-002	3.513208e+000
3.732749437298374e-002	3.505957e+000
3.742749437298375e-002	3.498721e+000
3.752749437298375e-002	3.491499e+000
3.762749437298375e-002	3.484293e+000
3.772749437298376e-002	3.477102e+000
3.782749437298376e-002	3.469925e+000
3.792749437298376e-002	3.462763e+000
3.802749437298376e-002	3.455616e+000
3.812749437298377e-002	3.448483e+000
3.822749437298377e-002	3.441366e+000
3.832749437298377e-002	3.434263e+000
3.842749437298378e-002	3.427175e+000
3.852749437298378e-002	3.420101e+000
3.862749437298378e-002	3.413042e+000
3.872749437298378e-002	3.405998e+000
3.882749437298379e-002	3.398968e+000
3.892749437298379e-002	3.391952e+000
3.902749437298379e-002	3.384951e+000
3.922749437298380e-002	3.370993e+000
3.952749437298381e-002	3.350163e+000
3.992749437298382e-002	3.322590e+000
4.042749437298383e-002	3.288442e+000
4.062749437298384e-002	3.274882e+000
4.072749437298384e-002	3.268122e+000
4.082749437298384e-002	3.261377e+000
4.092749437298385e-002	3.254646e+000
4.102749437298385e-002	3.247928e+000
4.112749437298385e-002	3.241224e+000
4.122749437298386e-002	3.234534e+000
4.132749437298386e-002	3.227858e+000
4.142749437298386e-002	3.221196e+000
4.152749437298386e-002	3.214548e+000
4.162749437298387e-002	3.207913e+000
4.172749437298387e-002	3.201292e+000
4.182749437298387e-002	3.194685e+000
4.192749437298388e-002	3.188091e+000
4.202749437298388e-002	3.181510e+000
4.212749437298388e-002	3.174944e+000
4.222749437298388e-002	3.168391e+000
4.232749437298389e-002	3.161851e+000
4.242749437298389e-002	3.155325e+000
4.252749437298389e-002	3.148813e+000
4.262749437298390e-002	3.142314e+000
4.272749437298390e-002	3.135828e+000
4.282749437298390e-002	3.129356e+000
4.292749437298390e-002	3.122898e+000
4.302749437298391e-002	3.116458e+000
4.312749437298391e-002	3.110060e+000
4.322749437298391e-002	3.103832e+000
4.332749437298392e-002	3.098383e+000
4.342749437298392e-002	3.096028e+000
4.352749437298392e-002	3.102487e+000
4.362749437298392e-002	3.125071e+000
4.372749437298393e-002	3.165721e+000
4.382749437298393e-002	3.217940e+000
4.392749437298393e-002	3.272931e+000
4.402749437298394e-002	3.325609e+000
4.432749437298394e-002	3.458869e+000
4.462749437298395e-002	3.553058e+000
4.472749437298396e-002	3.575982e+000
4.482749437298396e-002	3.594838e+000
4.492749437298396e-002	3.609777e+000
4.502749437298396e-002	3.620992e+000
4.512749437298397e-002	3.628722e+000
4.522749437298397e-002	3.633260e+000
4.532749437298397e-002	3.634951e+000
4.542749437298398e-002	3.634192e+000
4.552749437298398e-002	3.631409e+000
4.562749437298398e-002	3.627039e+000
4.572749437298398e-002	3.621499e+000
4.582749437298399e-002	3.615156e+000
4.592749437298399e-002	3.608306e+000
4.602749437298399e-002	3.601164e+000
4.612749437298400e-002	3.593872e+000
4.622749437298400e-002	3.586514e+000
4.632749437298400e-002	3.579135e+000
4.642749437298401e-002	3.571756e+000
4.652749437298401e-002	3.564387e+000
4.662749437298401e-002	3.557031e+000
4.672749437298401e-002	3.549690e+000
4.682749437298402e-002	3.542363e+000
4.692749437298402e-002	3.535052e+000
4.702749437298402e-002	3.527756e+000
4.712749437298403e-002	3.520474e+000
4.722749437298403e-002	3.513208e+000
4.732749437298403e-002	3.505957e+000
4.742749437298403e-002	3.498721e+000
4.752749437298404e-002	3.491499e+000
4.762749437298404e-002	3.484293e+000
4.772749437298404e-002	3.477102e+000
4.782749437298405e-002	3.469925e+000
4.792749437298405e-002	3.462763e+000
4.802749437298405e-002	3.455616e+000
4.812749437298405e-002	3.448483e+000
4.822749437298406e-002	3.441366e+000
4.832749437298406e-002	3.434263e+000
4.842749437298406e-002	3.427175e+000
4.852749437298407e-002	3.420101e+000
4.862749437298407e-002	3.413042e+000
4.872749437298407e-002	3.405998e+000
4.882749437298407e-002	3.398968e+000
4.892749437298408e-002	3.391952e+000
4.902749437298408e-002	3.384951e+000
4.922749437298409e-002	3.370993e+000
4.952749437298409e-002	3.350163e+000
4.992749437298411e-002	3.322590e+000
5.042749437298412e-002	3.288442e+000
5.062749437298413e-002	3.274882e+000
5.072749437298413e-002	3.268122e+000
5.082749437298413e-002	3.261377e+000
5.092749437298413e-002	3.254646e+000
5.102749437298414e-002	3.247928e+000
5.112749437298414e-002	3.241224e+000
5.122749437298414e-002	3.234534e+000
5.132749437298415e-002	3.227858e+000
5.142749437298415e-002	3.221196e+000
5.152749437298415e-002	3.214548e+000
5.162749437298415e-002	3.207913e+000
5.172749437298416e-002	3.201292e+000
5.182749437298416e-002	3.194685e+000
5.192749437298416e-002	3.188091e+000
5.202749437298417e-002	3.181510e+000
5.212749437298417e-002	3.174944e+000
5.222749437298417e-002	3.168391e+000
5.232749437298417e-002	3.161851e+000
5.242749437298418e-002	3.155325e+000
5.252749437298418e-002	3.148813e+000
5.262749437298418e-002	3.142314e+000
5.272749437298419e-002	3.135828e+000
5.282749437298419e-002	3.129356e+000
5.292749437298419e-002	3.122898e+000
5.302749437298419e-002	3.116458e+000
5.312749437298420e-002	3.110060e+000
5.322749437298420e-002	3.103832e+000
5.332749437298420e-002	3.098383e+000
5.342749437298421e-002	3.096028e+000
5.352749437298421e-002	3.102487e+000
5.362749437298421e-002	3.125071e+000
5.372749437298421e-002	3.165721e+000
5.382749437298422e-002	3.217940e+000
5.392749437298422e-002	3.272931e+000
5.402749437298422e-002	3.325609e+000
5.432749437298423e-002	3.458869e+000
5.462749437298424e-002	3.553058e+000
5.472749437298424e-002	3.575982e+000
5.482749437298425e-002	3.594838e+000
5.492749437298425e-002	3.609777e+000
5.502749437298425e-002	3.620992e+000
5.512749437298425e-002	3.628722e+000
5.522749437298426e-002	3.633260e+000
5.532749437298426e-002	3.634951e+000
5.542749437298426e-002	3.634192e+000
5.552749437298427e-002	3.631409e+000
5.562749437298427e-002	3.627039e+000
5.572749437298427e-002	3.621499e+000
5.582749437298427e-002	3.615156e+000
5.592749437298428e-002	3.608306e+000
5.602749437298428e-002	3.601164e+000
5.612749437298428e-002	3.593872e+000
5.622749437298429e-002	3.586514e+000
5.632749437298429e-002	3.579135e+000
5.642749437298429e-002	3.571756e+000
5.652749437298429e-002	3.564387e+000
5.662749437298430e-002	3.557031e+000
5.672749437298430e-002	3.549690e+000
5.682749437298430e-002	3.542363e+000
5.692749437298431e-002	3.535052e+000
5.702749437298431e-002	3.527756e+000
5.712749437298431e-002	3.520474e+000
5.722749437298431e-002	3.513208e+000
5.732749437298432e-002	3.505957e+000
5.742749437298432e-002	3.498721e+000
5.752749437298432e-002	3.491499e+000
5.762749437298433e-002	3.484293e+000
5.772749437298433e-002	3.477102e+000
5.782749437298433e-002	3.469925e+000
5.792749437298433e-002	3.462763e+000
5.802749437298434e-002	3.455616e+000
5.812749437298434e-002	3.448483e+000
5.822749437298434e-002	3.441366e+000
5.832749437298435e-002	3.434263e+000
5.842749437298435e-002	3.427175e+000
5.852749437298435e-002	3.420101e+000
5.862749437298435e-002	3.413042e+000
5.872749437298436e-002	3.405998e+000
5.882749437298436e-002	3.398968e+000
5.892749437298436e-002	3.391952e+000
5.902749437298437e-002	3.384951e+000
5.922749437298437e-002	3.370993e+000
5.952749437298438e-002	3.350163e+000
5.992749437298439e-002	3.322589e+000
6.000000000000000e-002	3.317612e+000
Step Information: X=220µ  (Run: 3/3)
0.000000000000000e+000	0.000000e+000
3.855986142386387e-004	2.212711e-010
4.213563951933559e-004	5.971409e-010
4.576590061590810e-004	1.740669e-009
4.760648819312323e-004	3.010995e-009
4.937245089394335e-004	5.105249e-009
5.119275453819052e-004	8.800987e-009
5.296955352365426e-004	1.498563e-008
5.478050470264677e-004	2.577073e-008
5.656628991093464e-004	4.398488e-008
5.837374612023662e-004	7.552141e-008
6.016691018745949e-004	1.290772e-007
6.197410416949121e-004	2.214069e-007
6.377353685449985e-004	3.787303e-007
6.558236634688461e-004	6.492517e-007
6.738740518355391e-004	1.111140e-006
6.919906996061632e-004	1.904128e-006
7.100939728472884e-004	3.259751e-006
7.282473347028706e-004	5.584943e-006
7.464029514452110e-004	9.562869e-006
7.645998525194256e-004	1.638201e-005
7.828098284026551e-004	2.805343e-005
8.010577009953477e-004	4.805409e-005
8.193281621693177e-004	8.229540e-005
8.376391533941137e-004	1.409588e-004
8.559861453166943e-004	2.414014e-004
8.743880081550681e-004	4.134428e-004
8.928555316458255e-004	7.079839e-004
9.114232440653650e-004	1.212284e-003
9.301379607390843e-004	2.075296e-003
9.490907345073264e-004	3.551821e-003
9.684346800443006e-004	6.076481e-003
9.884538654164250e-004	1.039610e-002
1.009703926689392e-003	1.781654e-002
1.033219454270510e-003	3.069201e-002
1.061819999722896e-003	5.424833e-002
1.106361040187676e-003	1.037075e-001
1.154474609019521e-003	1.672638e-001
1.207625271807303e-003	2.431149e-001
1.273906535281372e-003	3.391975e-001
1.473906535281372e-003	6.256291e-001
1.673906535281372e-003	9.037222e-001
1.973906535281372e-003	1.302459e+000
2.273906535281372e-003	1.676074e+000
2.573906535281371e-003	2.021379e+000
2.873906535281371e-003	2.335479e+000
3.173906535281370e-003	2.615821e+000
3.473906535281370e-003	2.860247e+000
3.773906535281369e-003	3.067068e+000
4.073906535281369e-003	3.235188e+000
4.373906535281370e-003	3.364320e+000
4.573906535281370e-003	3.429137e+000
4.673906535281371e-003	3.455397e+000
4.773906535281371e-003	3.477731e+000
4.873906535281371e-003	3.496319e+000
4.973906535281372e-003	3.511386e+000
5.073906535281372e-003	3.523211e+000
5.173906535281372e-003	3.532128e+000
5.273906535281372e-003	3.538522e+000
5.373906535281373e-003	3.542812e+000
5.473906535281373e-003	3.545434e+000
5.573906535281373e-003	3.546808e+000
5.673906535281373e-003	3.547313e+000
5.773906535281374e-003	3.547256e+000
5.873906535281374e-003	3.546864e+000
5.973906535281374e-003	3.546290e+000
6.073906535281374e-003	3.545625e+000
6.173906535281375e-003	3.544920e+000
6.273906535281375e-003	3.544197e+000
6.373906535281375e-003	3.543468e+000
6.473906535281375e-003	3.542737e+000
6.573906535281376e-003	3.542006e+000
6.673906535281376e-003	3.541274e+000
6.773906535281376e-003	3.540542e+000
6.873906535281377e-003	3.539811e+000
6.973906535281377e-003	3.539080e+000
7.073906535281377e-003	3.538348e+000
7.173906535281377e-003	3.537617e+000
7.273906535281378e-003	3.536887e+000
7.373906535281378e-003	3.536156e+000
7.473906535281378e-003	3.535425e+000
7.573906535281378e-003	3.534695e+000
7.673906535281379e-003	3.533965e+000
7.773906535281379e-003	3.533235e+000
7.873906535281378e-003	3.532505e+000
7.973906535281378e-003	3.531775e+000
8.073906535281377e-003	3.531045e+000
8.173906535281376e-003	3.530316e+000
8.273906535281376e-003	3.529587e+000
8.373906535281375e-003	3.528857e+000
8.473906535281375e-003	3.528128e+000
8.573906535281374e-003	3.527400e+000
8.673906535281373e-003	3.526671e+000
8.773906535281373e-003	3.525942e+000
8.873906535281372e-003	3.525214e+000
8.973906535281372e-003	3.524485e+000
9.173906535281370e-003	3.523029e+000
9.373906535281369e-003	3.521574e+000
9.673906535281367e-003	3.519392e+000
1.027390653528136e-002	3.515032e+000
1.057390653528136e-002	3.512853e+000
1.067390653528136e-002	3.512128e+000
1.077390653528136e-002	3.511402e+000
1.087390653528136e-002	3.510677e+000
1.097390653528136e-002	3.509951e+000
1.107390653528136e-002	3.509226e+000
1.117390653528136e-002	3.508501e+000
1.127390653528136e-002	3.507776e+000
1.137390653528136e-002	3.507052e+000
1.147390653528136e-002	3.506327e+000
1.157390653528136e-002	3.505603e+000
1.167390653528136e-002	3.504879e+000
1.177390653528136e-002	3.504155e+000
1.187390653528135e-002	3.503431e+000
1.207390653528135e-002	3.501983e+000
1.217390653528135e-002	3.501260e+000
1.227390653528135e-002	3.500537e+000
1.237390653528135e-002	3.499814e+000
1.247390653528135e-002	3.499090e+000
1.257390653528135e-002	3.498368e+000
1.267390653528135e-002	3.497645e+000
1.277390653528135e-002	3.496922e+000
1.287390653528135e-002	3.496200e+000
1.297390653528135e-002	3.495477e+000
1.307390653528135e-002	3.494755e+000
1.317390653528135e-002	3.494033e+000
1.327390653528135e-002	3.493312e+000
1.337390653528135e-002	3.492590e+000
1.347390653528134e-002	3.491869e+000
1.357390653528134e-002	3.491149e+000
1.367390653528134e-002	3.490433e+000
1.377390653528134e-002	3.489727e+000
1.387390653528134e-002	3.489054e+000
1.397390653528134e-002	3.488462e+000
1.407390653528134e-002	3.488061e+000
1.417390653528134e-002	3.488064e+000
1.427390653528134e-002	3.488822e+000
1.437390653528134e-002	3.490811e+000
1.447390653528134e-002	3.494517e+000
1.457390653528134e-002	3.500211e+000
1.467390653528134e-002	3.507743e+000
1.477390653528134e-002	3.516511e+000
1.487390653528134e-002	3.525655e+000
1.497390653528134e-002	3.534324e+000
1.507390653528134e-002	3.541887e+000
1.517390653528133e-002	3.547995e+000
1.527390653528133e-002	3.552555e+000
1.537390653528133e-002	3.555669e+000
1.547390653528133e-002	3.557557e+000
1.557390653528133e-002	3.558490e+000
1.567390653528133e-002	3.558743e+000
1.577390653528133e-002	3.558549e+000
1.587390653528133e-002	3.558088e+000
1.597390653528133e-002	3.557481e+000
1.607390653528133e-002	3.556801e+000
1.617390653528133e-002	3.556087e+000
1.627390653528133e-002	3.555361e+000
1.637390653528133e-002	3.554629e+000
1.647390653528133e-002	3.553895e+000
1.657390653528133e-002	3.553161e+000
1.667390653528133e-002	3.552427e+000
1.677390653528132e-002	3.551693e+000
1.687390653528132e-002	3.550960e+000
1.697390653528132e-002	3.550226e+000
1.707390653528132e-002	3.549493e+000
1.717390653528132e-002	3.548759e+000
1.727390653528132e-002	3.548026e+000
1.737390653528132e-002	3.547293e+000
1.747390653528132e-002	3.546560e+000
1.757390653528132e-002	3.545828e+000
1.767390653528132e-002	3.545095e+000
1.777390653528132e-002	3.544363e+000
1.787390653528132e-002	3.543631e+000
1.797390653528132e-002	3.542898e+000
1.807390653528132e-002	3.542166e+000
1.817390653528132e-002	3.541435e+000
1.827390653528132e-002	3.540703e+000
1.837390653528132e-002	3.539972e+000
1.847390653528131e-002	3.539240e+000
1.857390653528131e-002	3.538509e+000
1.867390653528131e-002	3.537778e+000
1.877390653528131e-002	3.537047e+000
1.887390653528131e-002	3.536317e+000
1.897390653528131e-002	3.535586e+000
1.917390653528131e-002	3.534125e+000
1.937390653528131e-002	3.532665e+000
1.967390653528131e-002	3.530476e+000
2.027390653528130e-002	3.526102e+000
2.057390653528130e-002	3.523917e+000
2.067390653528130e-002	3.523189e+000
2.077390653528130e-002	3.522461e+000
2.087390653528130e-002	3.521734e+000
2.097390653528130e-002	3.521006e+000
2.107390653528130e-002	3.520279e+000
2.117390653528130e-002	3.519552e+000
2.127390653528130e-002	3.518825e+000
2.137390653528130e-002	3.518098e+000
2.147390653528130e-002	3.517371e+000
2.157390653528130e-002	3.516644e+000
2.167390653528130e-002	3.515918e+000
2.177390653528129e-002	3.515191e+000
2.187390653528129e-002	3.514465e+000
2.207390653528129e-002	3.513013e+000
2.217390653528129e-002	3.512287e+000
2.227390653528129e-002	3.511562e+000
2.237390653528129e-002	3.510836e+000
2.247390653528129e-002	3.510111e+000
2.257390653528129e-002	3.509386e+000
2.267390653528129e-002	3.508661e+000
2.277390653528129e-002	3.507936e+000
2.287390653528129e-002	3.507211e+000
2.297390653528129e-002	3.506487e+000
2.307390653528129e-002	3.505762e+000
2.317390653528129e-002	3.505038e+000
2.327390653528129e-002	3.504314e+000
2.337390653528128e-002	3.503590e+000
2.347390653528128e-002	3.502867e+000
2.357390653528128e-002	3.502144e+000
2.367390653528128e-002	3.501425e+000
2.377390653528128e-002	3.500714e+000
2.387390653528128e-002	3.500029e+000
2.397390653528128e-002	3.499411e+000
2.407390653528128e-002	3.498947e+000
2.417390653528128e-002	3.498812e+000
2.427390653528128e-002	3.499296e+000
2.437390653528128e-002	3.500806e+000
2.447390653528128e-002	3.503776e+000
2.457390653528128e-002	3.508493e+000
2.467390653528128e-002	3.514902e+000
2.477390653528128e-002	3.522546e+000
2.487390653528128e-002	3.530688e+000
2.497390653528128e-002	3.538544e+000
2.507390653528127e-002	3.545492e+000
2.517390653528127e-002	3.551156e+000
2.527390653528127e-002	3.555411e+000
2.537390653528127e-002	3.558321e+000
2.547390653528127e-002	3.560078e+000
2.557390653528127e-002	3.560932e+000
2.567390653528127e-002	3.561138e+000
2.577390653528127e-002	3.560920e+000
2.587390653528127e-002	3.560446e+000
2.597390653528127e-002	3.559833e+000
2.607390653528127e-002	3.559150e+000
2.617390653528127e-002	3.558435e+000
2.627390653528127e-002	3.557707e+000
2.637390653528127e-002	3.556975e+000
2.647390653528127e-002	3.556241e+000
2.657390653528127e-002	3.555506e+000
2.667390653528126e-002	3.554772e+000
2.677390653528126e-002	3.554037e+000
2.687390653528126e-002	3.553303e+000
2.697390653528126e-002	3.552569e+000
2.707390653528126e-002	3.551835e+000
2.717390653528126e-002	3.551101e+000
2.727390653528126e-002	3.550368e+000
2.737390653528126e-002	3.549634e+000
2.747390653528126e-002	3.548901e+000
2.757390653528126e-002	3.548168e+000
2.767390653528126e-002	3.547435e+000
2.777390653528126e-002	3.546702e+000
2.787390653528126e-002	3.545969e+000
2.797390653528126e-002	3.545237e+000
2.807390653528126e-002	3.544504e+000
2.817390653528126e-002	3.543772e+000
2.827390653528126e-002	3.543040e+000
2.837390653528125e-002	3.542308e+000
2.847390653528125e-002	3.541576e+000
2.857390653528125e-002	3.540844e+000
2.867390653528125e-002	3.540113e+000
2.877390653528125e-002	3.539382e+000
2.887390653528125e-002	3.538650e+000
2.897390653528125e-002	3.537919e+000
2.917390653528125e-002	3.536458e+000
2.937390653528125e-002	3.534997e+000
2.967390653528125e-002	3.532806e+000
3.027390653528124e-002	3.528429e+000
3.057390653528124e-002	3.526243e+000
3.067390653528124e-002	3.525514e+000
3.077390653528124e-002	3.524786e+000
3.087390653528124e-002	3.524058e+000
3.097390653528124e-002	3.523330e+000
3.107390653528124e-002	3.522602e+000
3.117390653528124e-002	3.521874e+000
3.127390653528124e-002	3.521147e+000
3.137390653528124e-002	3.520419e+000
3.147390653528125e-002	3.519692e+000
3.157390653528125e-002	3.518965e+000
3.167390653528125e-002	3.518238e+000
3.177390653528125e-002	3.517511e+000
3.187390653528126e-002	3.516784e+000
3.207390653528126e-002	3.515331e+000
3.217390653528127e-002	3.514605e+000
3.227390653528127e-002	3.513879e+000
3.237390653528127e-002	3.513153e+000
3.247390653528127e-002	3.512427e+000
3.257390653528128e-002	3.511702e+000
3.267390653528128e-002	3.510976e+000
3.277390653528128e-002	3.510251e+000
3.287390653528129e-002	3.509526e+000
3.297390653528129e-002	3.508801e+000
3.307390653528129e-002	3.508076e+000
3.317390653528130e-002	3.507351e+000
3.327390653528130e-002	3.506627e+000
3.337390653528130e-002	3.505902e+000
3.347390653528130e-002	3.505178e+000
3.357390653528131e-002	3.504455e+000
3.367390653528131e-002	3.503735e+000
3.377390653528131e-002	3.503024e+000
3.387390653528132e-002	3.502337e+000
3.397390653528132e-002	3.501713e+000
3.407390653528132e-002	3.501237e+000
3.417390653528132e-002	3.501077e+000
3.427390653528133e-002	3.501510e+000
3.437390653528133e-002	3.502929e+000
3.447390653528133e-002	3.505759e+000
3.457390653528134e-002	3.510285e+000
3.467390653528134e-002	3.516471e+000
3.477390653528134e-002	3.523886e+000
3.487390653528134e-002	3.531818e+000
3.497390653528135e-002	3.539501e+000
3.507390653528135e-002	3.546315e+000
3.517390653528135e-002	3.551883e+000
3.527390653528136e-002	3.556069e+000
3.537390653528136e-002	3.558934e+000
3.547390653528136e-002	3.560662e+000
3.557390653528136e-002	3.561498e+000
3.567390653528137e-002	3.561694e+000
3.577390653528137e-002	3.561470e+000
3.587390653528137e-002	3.560993e+000
3.597390653528138e-002	3.560378e+000
3.607390653528138e-002	3.559695e+000
3.617390653528138e-002	3.558980e+000
3.627390653528138e-002	3.558252e+000
3.637390653528139e-002	3.557519e+000
3.647390653528139e-002	3.556785e+000
3.657390653528139e-002	3.556050e+000
3.667390653528140e-002	3.555316e+000
3.677390653528140e-002	3.554581e+000
3.687390653528140e-002	3.553847e+000
3.697390653528140e-002	3.553113e+000
3.707390653528141e-002	3.552379e+000
3.717390653528141e-002	3.551645e+000
3.727390653528141e-002	3.550911e+000
3.737390653528142e-002	3.550177e+000
3.747390653528142e-002	3.549444e+000
3.757390653528142e-002	3.548711e+000
3.767390653528142e-002	3.547977e+000
3.777390653528143e-002	3.547245e+000
3.787390653528143e-002	3.546512e+000
3.797390653528143e-002	3.545779e+000
3.807390653528144e-002	3.545047e+000
3.817390653528144e-002	3.544314e+000
3.827390653528144e-002	3.543582e+000
3.837390653528144e-002	3.542850e+000
3.847390653528145e-002	3.542118e+000
3.857390653528145e-002	3.541386e+000
3.867390653528145e-002	3.540655e+000
3.877390653528146e-002	3.539923e+000
3.887390653528146e-002	3.539192e+000
3.897390653528146e-002	3.538461e+000
3.917390653528147e-002	3.536999e+000
3.937390653528147e-002	3.535537e+000
3.967390653528148e-002	3.533347e+000
4.027390653528150e-002	3.528969e+000
4.057390653528151e-002	3.526783e+000
4.067390653528151e-002	3.526054e+000
4.077390653528151e-002	3.525326e+000
4.087390653528152e-002	3.524597e+000
4.097390653528152e-002	3.523869e+000
4.107390653528152e-002	3.523141e+000
4.117390653528152e-002	3.522413e+000
4.127390653528153e-002	3.521686e+000
4.137390653528153e-002	3.520958e+000
4.147390653528153e-002	3.520231e+000
4.157390653528154e-002	3.519503e+000
4.167390653528154e-002	3.518776e+000
4.177390653528154e-002	3.518049e+000
4.187390653528154e-002	3.517323e+000
4.207390653528155e-002	3.515869e+000
4.217390653528155e-002	3.515143e+000
4.227390653528156e-002	3.514417e+000
4.237390653528156e-002	3.513691e+000
4.247390653528156e-002	3.512965e+000
4.257390653528156e-002	3.512239e+000
4.267390653528157e-002	3.511514e+000
4.277390653528157e-002	3.510788e+000
4.287390653528157e-002	3.510063e+000
4.297390653528158e-002	3.509338e+000
4.307390653528158e-002	3.508613e+000
4.317390653528158e-002	3.507888e+000
4.327390653528158e-002	3.507163e+000
4.337390653528159e-002	3.506439e+000
4.347390653528159e-002	3.505715e+000
4.357390653528159e-002	3.504992e+000
4.367390653528160e-002	3.504271e+000
4.377390653528160e-002	3.503560e+000
4.387390653528160e-002	3.502872e+000
4.397390653528160e-002	3.502247e+000
4.407390653528161e-002	3.501769e+000
4.417390653528161e-002	3.501603e+000
4.427390653528161e-002	3.502024e+000
4.437390653528162e-002	3.503423e+000
4.447390653528162e-002	3.506221e+000
4.457390653528162e-002	3.510704e+000
4.467390653528162e-002	3.516838e+000
4.477390653528163e-002	3.524200e+000
4.487390653528163e-002	3.532084e+000
4.497390653528163e-002	3.539727e+000
4.507390653528164e-002	3.546510e+000
4.517390653528164e-002	3.552055e+000
4.527390653528164e-002	3.556225e+000
4.537390653528164e-002	3.559079e+000
4.547390653528165e-002	3.560800e+000
4.557390653528165e-002	3.561632e+000
4.567390653528165e-002	3.561826e+000
4.577390653528166e-002	3.561600e+000
4.587390653528166e-002	3.561123e+000
4.597390653528166e-002	3.560508e+000
4.607390653528166e-002	3.559824e+000
4.617390653528167e-002	3.559109e+000
4.627390653528167e-002	3.558381e+000
4.637390653528167e-002	3.557648e+000
4.647390653528168e-002	3.556914e+000
4.657390653528168e-002	3.556179e+000
4.667390653528168e-002	3.555445e+000
4.677390653528168e-002	3.554710e+000
4.687390653528169e-002	3.553976e+000
4.697390653528169e-002	3.553241e+000
4.707390653528169e-002	3.552507e+000
4.717390653528170e-002	3.551774e+000
4.727390653528170e-002	3.551040e+000
4.737390653528170e-002	3.550306e+000
4.747390653528170e-002	3.549573e+000
4.757390653528171e-002	3.548839e+000
4.767390653528171e-002	3.548106e+000
4.777390653528171e-002	3.547373e+000
4.787390653528172e-002	3.546640e+000
4.797390653528172e-002	3.545908e+000
4.807390653528172e-002	3.545175e+000
4.817390653528172e-002	3.544443e+000
4.827390653528173e-002	3.543710e+000
4.837390653528173e-002	3.542978e+000
4.847390653528173e-002	3.542246e+000
4.857390653528174e-002	3.541515e+000
4.867390653528174e-002	3.540783e+000
4.877390653528174e-002	3.540051e+000
4.887390653528174e-002	3.539320e+000
4.897390653528175e-002	3.538589e+000
4.917390653528175e-002	3.537127e+000
4.937390653528176e-002	3.535666e+000
4.967390653528177e-002	3.533475e+000
5.027390653528178e-002	3.529097e+000
5.057390653528179e-002	3.526911e+000
5.067390653528180e-002	3.526182e+000
5.077390653528180e-002	3.525453e+000
5.087390653528180e-002	3.524725e+000
5.097390653528180e-002	3.523997e+000
5.107390653528181e-002	3.523269e+000
5.117390653528181e-002	3.522541e+000
5.127390653528181e-002	3.521813e+000
5.137390653528182e-002	3.521086e+000
5.147390653528182e-002	3.520358e+000
5.157390653528182e-002	3.519631e+000
5.167390653528182e-002	3.518904e+000
5.177390653528183e-002	3.518177e+000
5.187390653528183e-002	3.517450e+000
5.207390653528184e-002	3.515997e+000
5.217390653528184e-002	3.515270e+000
5.227390653528184e-002	3.514544e+000
5.237390653528184e-002	3.513818e+000
5.247390653528185e-002	3.513092e+000
5.257390653528185e-002	3.512367e+000
5.267390653528185e-002	3.511641e+000
5.277390653528186e-002	3.510916e+000
5.287390653528186e-002	3.510190e+000
5.297390653528186e-002	3.509465e+000
5.307390653528187e-002	3.508740e+000
5.317390653528187e-002	3.508015e+000
5.327390653528187e-002	3.507290e+000
5.337390653528187e-002	3.506566e+000
5.347390653528188e-002	3.505842e+000
5.357390653528188e-002	3.505119e+000
5.367390653528188e-002	3.504398e+000
5.377390653528189e-002	3.503686e+000
5.387390653528189e-002	3.502999e+000
5.397390653528189e-002	3.502374e+000
5.407390653528189e-002	3.501895e+000
5.417390653528190e-002	3.501727e+000
5.427390653528190e-002	3.502146e+000
5.437390653528190e-002	3.503541e+000
5.447390653528191e-002	3.506330e+000
5.457390653528191e-002	3.510803e+000
5.467390653528191e-002	3.516925e+000
5.477390653528191e-002	3.524275e+000
5.487390653528192e-002	3.532147e+000
5.497390653528192e-002	3.539781e+000
5.507390653528192e-002	3.546556e+000
5.517390653528193e-002	3.552095e+000
5.527390653528193e-002	3.556262e+000
5.537390653528193e-002	3.559114e+000
5.547390653528193e-002	3.560833e+000
5.557390653528194e-002	3.561664e+000
5.567390653528194e-002	3.561857e+000
5.577390653528194e-002	3.561631e+000
5.587390653528195e-002	3.561154e+000
5.597390653528195e-002	3.560539e+000
5.607390653528195e-002	3.559855e+000
5.617390653528195e-002	3.559139e+000
5.627390653528196e-002	3.558412e+000
5.637390653528196e-002	3.557679e+000
5.647390653528196e-002	3.556945e+000
5.657390653528197e-002	3.556210e+000
5.667390653528197e-002	3.555475e+000
5.677390653528197e-002	3.554741e+000
5.687390653528197e-002	3.554006e+000
5.697390653528198e-002	3.553272e+000
5.707390653528198e-002	3.552538e+000
5.717390653528198e-002	3.551804e+000
5.727390653528199e-002	3.551070e+000
5.737390653528199e-002	3.550337e+000
