Freq.	V(vo)	V(n004)
8.89139705019523e+005	(-2.50312181504370e+001dB,-7.61494564958398e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
8.93243787426087e+005	(-2.50663822501209e+001dB,-7.62794690390451e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
8.97366813416326e+005	(-2.51015987262910e+001dB,-7.64093455100023e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
9.01508870429847e+005	(-2.51368673516582e+001dB,-7.65390866436331e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
9.05670046309864e+005	(-2.51721879005462e+001dB,-7.66686931888368e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
9.09850429305055e+005	(-2.52075601489077e+001dB,-7.67981659083551e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
9.14050108071435e+005	(-2.52429838743385e+001dB,-7.69275055786369e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
9.18269171674237e+005	(-2.52784588560935e+001dB,-7.70567129897033e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
9.22507709589801e+005	(-2.53139848751002e+001dB,-7.71857889450113e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
9.26765811707470e+005	(-2.53495617139739e+001dB,-7.73147342613185e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
9.31043568331499e+005	(-2.53851891570314e+001dB,-7.74435497685471e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
9.35341070182966e+005	(-2.54208669903051e+001dB,-7.75722363096476e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
9.39658408401700e+005	(-2.54565950015565e+001dB,-7.77007947404632e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
9.43995674548213e+005	(-2.54923729802896e+001dB,-7.78292259295929e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
9.48352960605640e+005	(-2.55282007177641e+001dB,-7.79575307582557e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
9.52730358981690e+005	(-2.55640780070084e+001dB,-7.80857101201543e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
9.57127962510610e+005	(-2.56000046428323e+001dB,-7.82137649213381e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
9.61545864455147e+005	(-2.56359804218392e+001dB,-7.83416960800677e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
9.65984158508530e+005	(-2.56720051424387e+001dB,-7.84695045266778e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
9.70442938796457e+005	(-2.57080786048586e+001dB,-7.85971912034412e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
9.74922299879091e+005	(-2.57442006111564e+001dB,-7.87247570644321e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
9.79422336753064e+005	(-2.57803709652312e+001dB,-7.88522030753903e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
9.83943144853492e+005	(-2.58165894728349e+001dB,-7.89795302135845e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
9.88484820056000e+005	(-2.58528559415832e+001dB,-7.91067394676762e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
9.93047458678756e+005	(-2.58891701809671e+001dB,-7.92338318375836e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
9.97631157484510e+005	(-2.59255320023630e+001dB,-7.93608083343457e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.00223601368265e+006	(-2.59619412190435e+001dB,-7.94876699799864e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.00686212493127e+006	(-2.59983976461877e+001dB,-7.96144178073784e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.01150958933921e+006	(-2.60349011008915e+001dB,-7.97410528601079e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.01617850546818e+006	(-2.60714514021770e+001dB,-7.98675761923388e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.02086897233484e+006	(-2.61080483710028e+001dB,-7.99939888686774e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.02558108941286e+006	(-2.61446918302731e+001dB,-8.01202919640374e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.03031495663507e+006	(-2.61813816048475e+001dB,-8.02464865635045e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.03507067439559e+006	(-2.62181175215495e+001dB,-8.03725737622016e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.03984834355192e+006	(-2.62548994091760e+001dB,-8.04985546651543e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.04464806542709e+006	(-2.62917270985057e+001dB,-8.06244303871562e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.04946994181184e+006	(-2.63286004223081e+001dB,-8.07502020526346e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.05431407496672e+006	(-2.63655192153515e+001dB,-8.08758707955168e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.05918056762433e+006	(-2.64024833144115e+001dB,-8.10014377590955e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.06406952299143e+006	(-2.64394925582787e+001dB,-8.11269040958959e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.06898104475119e+006	(-2.64765467877671e+001dB,-8.12522709675418e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.07391523706534e+006	(-2.65136458457214e+001dB,-8.13775395446226e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.07887220457641e+006	(-2.65507895770246e+001dB,-8.15027110065602e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.08385205240993e+006	(-2.65879778286057e+001dB,-8.16277865414767e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.08885488617666e+006	(-2.66252104494465e+001dB,-8.17527673460615e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.09388081197486e+006	(-2.66624872905887e+001dB,-8.18776546254392e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.09892993639249e+006	(-2.66998082051411e+001dB,-8.20024495930381e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.10400236650953e+006	(-2.67371730482860e+001dB,-8.21271534704577e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.10909820990019e+006	(-2.67745816772859e+001dB,-8.22517674873383e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.11421757463523e+006	(-2.68120339514902e+001dB,-8.23762928812291e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.11936056928425e+006	(-2.68495297323409e+001dB,-8.25007308974576e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.12452730291797e+006	(-2.68870688833792e+001dB,-8.26250827889992e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.12971788511057e+006	(-2.69246512702512e+001dB,-8.27493498163466e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.13493242594199e+006	(-2.69622767607142e+001dB,-8.28735332473799e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.14017103600029e+006	(-2.69999452246416e+001dB,-8.29976343572369e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.14543382638397e+006	(-2.70376565340293e+001dB,-8.31216544281838e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.15072090870434e+006	(-2.70754105630007e+001dB,-8.32455947494855e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.15603239508788e+006	(-2.71132071878118e+001dB,-8.33694566172774e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.16136839817864e+006	(-2.71510462868570e+001dB,-8.34932413344362e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.16672903114059e+006	(-2.71889277406733e+001dB,-8.36169502104518e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.17211440766005e+006	(-2.72268514319458e+001dB,-8.37405845612995e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.17752464194809e+006	(-2.72648172455125e+001dB,-8.38641457093120e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.18295984874297e+006	(-2.73028250683682e+001dB,-8.39876349830517e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.18842014331253e+006	(-2.73408747896701e+001dB,-8.41110537171841e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.19390564145668e+006	(-2.73789663007413e+001dB,-8.42344032523505e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.19941645950983e+006	(-2.74170994950755e+001dB,-8.43576849350412e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.20495271434339e+006	(-2.74552742683412e+001dB,-8.44809001174699e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.21051452336818e+006	(-2.74934905183854e+001dB,-8.46040501574466e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.21610200453700e+006	(-2.75317481452378e+001dB,-8.47271364182527e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.22171527634708e+006	(-2.75700470511149e+001dB,-8.48501602685150e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.22735445784261e+006	(-2.76083871404229e+001dB,-8.49731230820804e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.23301966861726e+006	(-2.76467683197621e+001dB,-8.50960262378913e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.23871102881673e+006	(-2.76851904979300e+001dB,-8.52188711198606e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.24442865914129e+006	(-2.77236535859247e+001dB,-8.53416591167469e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.25017268084831e+006	(-2.77621574969483e+001dB,-8.54643916220312e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.25594321575488e+006	(-2.78007021464100e+001dB,-8.55870700337919e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.26174038624038e+006	(-2.78392874519291e+001dB,-8.57096957545818e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.26756431524905e+006	(-2.78779133333383e+001dB,-8.58322701913043e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.27341512629262e+006	(-2.79165797126861e+001dB,-8.59547947550904e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.27929294345292e+006	(-2.79552865142400e+001dB,-8.60772708611752e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.28519789138453e+006	(-2.79940336644890e+001dB,-8.61996999287759e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.29113009531739e+006	(-2.80328210921461e+001dB,-8.63220833809687e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.29708968105950e+006	(-2.80716487281511e+001dB,-8.64444226445663e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.30307677499955e+006	(-2.81105165056725e+001dB,-8.65667191499967e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.30909150410959e+006	(-2.81494243601106e+001dB,-8.66889743311802e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.31513399594779e+006	(-2.81883722290989e+001dB,-8.68111896254085e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.32120437866107e+006	(-2.82273600525067e+001dB,-8.69333664732227e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.32730278098787e+006	(-2.82663877724411e+001dB,-8.70555063182925e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.33342933226084e+006	(-2.83054553332490e+001dB,-8.71776106072945e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.33958416240962e+006	(-2.83445626815188e+001dB,-8.72996807897918e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.34576740196356e+006	(-2.83837097660822e+001dB,-8.74217183181129e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.35197918205452e+006	(-2.84228965380163e+001dB,-8.75437246472312e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.35821963441964e+006	(-2.84621229506448e+001dB,-8.76657012346445e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.36448889140412e+006	(-2.85013889595396e+001dB,-8.77876495402551e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.37078708596404e+006	(-2.85406945225226e+001dB,-8.79095710262490e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.37711435166919e+006	(-2.85800395996667e+001dB,-8.80314671569764e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.38347082270586e+006	(-2.86194241532974e+001dB,-8.81533393988319e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.38985663387975e+006	(-2.86588481479938e+001dB,-8.82751892201345e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.39627192061877e+006	(-2.86983115505900e+001dB,-8.83970180910080e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.40271681897596e+006	(-2.87378143301761e+001dB,-8.85188274832618e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.40919146563233e+006	(-2.87773564580988e+001dB,-8.86406188702713e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.41569599789980e+006	(-2.88169379079631e+001dB,-8.87623937268585e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.42223055372407e+006	(-2.88565586556325e+001dB,-8.88841535291731e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.42879527168758e+006	(-2.88962186792302e+001dB,-8.90058997545733e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.43539029101245e+006	(-2.89359179591395e+001dB,-8.91276338815067e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.44201575156341e+006	(-2.89756564780045e+001dB,-8.92493573893914e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.44867179385077e+006	(-2.90154342207308e+001dB,-8.93710717584970e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.45535855903341e+006	(-2.90552511744859e+001dB,-8.94927784698259e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.46207618892178e+006	(-2.90951073286996e+001dB,-8.96144790049945e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.46882482598088e+006	(-2.91350026750642e+001dB,-8.97361748461142e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.47560461333331e+006	(-2.91749372075352e+001dB,-8.98578674756733e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.48241569476228e+006	(-2.92149109223310e+001dB,-8.99795583764174e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.48925821471471e+006	(-2.92549238179331e+001dB,-9.01012490312315e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.49613231830421e+006	(-2.92949758950865e+001dB,-9.02229409230210e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.50303815131423e+006	(-2.93350671567994e+001dB,-9.03446355345930e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.50997586020112e+006	(-2.93751976083431e+001dB,-9.04663343485376e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.51694559209725e+006	(-2.94153672572518e+001dB,-9.05880388471096e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.52394749481411e+006	(-2.94555761133225e+001dB,-9.07097505121093e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.53098171684546e+006	(-2.94958241886149e+001dB,-9.08314708247638e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.53804840737047e+006	(-2.95361114974502e+001dB,-9.09532012656086e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.54514771625691e+006	(-2.95764380564117e+001dB,-9.10749433143685e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.55227979406430e+006	(-2.96168038843434e+001dB,-9.11966984498388e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.55944479204709e+006	(-2.96572090023499e+001dB,-9.13184681497662e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.56664286215791e+006	(-2.96976534337956e+001dB,-9.14402538907300e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.57387415705078e+006	(-2.97381372043037e+001dB,-9.15620571480231e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.58113883008431e+006	(-2.97786603417560e+001dB,-9.16838793955324e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.58843703532501e+006	(-2.98192228762911e+001dB,-9.18057221056203e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.59576892755050e+006	(-2.98598248403042e+001dB,-9.19275867490044e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.60313466225286e+006	(-2.99004662684458e+001dB,-9.20494747946389e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.61053439564184e+006	(-2.99411471976202e+001dB,-9.21713877095947e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.61796828464827e+006	(-2.99818676669850e+001dB,-9.22933269589393e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.62543648692730e+006	(-3.00226277179492e+001dB,-9.24152940056179e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.63293916086181e+006	(-3.00634273941721e+001dB,-9.25372903103328e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.64047646556572e+006	(-3.01042667415618e+001dB,-9.26593173314233e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.64804856088742e+006	(-3.01451458082737e+001dB,-9.27813765247460e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.65565560741308e+006	(-3.01860646447091e+001dB,-9.29034693435537e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.66329776647015e+006	(-3.02270233035129e+001dB,-9.30255972383756e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.67097520013070e+006	(-3.02680218395725e+001dB,-9.31477616568960e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.67868807121490e+006	(-3.03090603100158e+001dB,-9.32699640438338e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.68643654329448e+006	(-3.03501387742087e+001dB,-9.33922058408212e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.69422078069615e+006	(-3.03912572937540e+001dB,-9.35144884862828e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.70204094850514e+006	(-3.04324159324886e+001dB,-9.36368134153136e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.70989721256868e+006	(-3.04736147564814e+001dB,-9.37591820595580e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.71778973949951e+006	(-3.05148538340312e+001dB,-9.38815958470876e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.72571869667942e+006	(-3.05561332356645e+001dB,-9.40040562022793e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.73368425226279e+006	(-3.05974530341323e+001dB,-9.41265645456928e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.74168657518020e+006	(-3.06388133044085e+001dB,-9.42491222939486e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.74972583514192e+006	(-3.06802141236863e+001dB,-9.43717308596050e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.75780220264163e+006	(-3.07216555713764e+001dB,-9.44943916510350e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.76591584895992e+006	(-3.07631377291033e+001dB,-9.46171060723038e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.77406694616802e+006	(-3.08046606807028e+001dB,-9.47398755230445e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.78225566713136e+006	(-3.08462245122190e+001dB,-9.48627013983353e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.79048218551332e+006	(-3.08878293119009e+001dB,-9.49855850885751e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.79874667577885e+006	(-3.09294751701994e+001dB,-9.51085279793597e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.80704931319821e+006	(-3.09711621797637e+001dB,-9.52315314513570e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.81539027385065e+006	(-3.10128904354382e+001dB,-9.53545968801830e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.82376973462818e+006	(-3.10546600342585e+001dB,-9.54777256362761e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.83218787323931e+006	(-3.10964710754481e+001dB,-9.56009190847727e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.84064486821280e+006	(-3.11383236604143e+001dB,-9.57241785853813e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.84914089890148e+006	(-3.11802178927448e+001dB,-9.58475054922567e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.85767614548601e+006	(-3.12221538782031e+001dB,-9.59709011538745e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.86625078897875e+006	(-3.12641317247247e+001dB,-9.60943669129046e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.87486501122757e+006	(-3.13061515424129e+001dB,-9.62179041060844e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.88351899491969e+006	(-3.13482134435342e+001dB,-9.63415140640925e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.89221292358562e+006	(-3.13903175425142e+001dB,-9.64651981114211e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.90094698160296e+006	(-3.14324639559327e+001dB,-9.65889575662492e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.90972135420038e+006	(-3.14746528025189e+001dB,-9.67127937403143e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.91853622746155e+006	(-3.15168842031470e+001dB,-9.68367079387851e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.92739178832901e+006	(-3.15591582808306e+001dB,-9.69607014601326e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.93628822460824e+006	(-3.16014751607182e+001dB,-9.70847755960023e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.94522572497156e+006	(-3.16438349700875e+001dB,-9.72089316310849e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.95420447896217e+006	(-3.16862378383403e+001dB,-9.73331708429874e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.96322467699816e+006	(-3.17286838969968e+001dB,-9.74574945021038e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.97228651037655e+006	(-3.17711732796901e+001dB,-9.75819038714852e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.98139017127736e+006	(-3.18137061221604e+001dB,-9.77064002067102e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.99053585276765e+006	(-3.18562825622488e+001dB,-9.78309847557546e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
1.99972374880565e+006	(-3.18989027398917e+001dB,-9.79556587588608e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.00895405424486e+006	(-3.19415667971141e+001dB,-9.80804234484071e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.01822696483819e+006	(-3.19842748780234e+001dB,-9.82052800487766e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.02754267724208e+006	(-3.20270271288032e+001dB,-9.83302297762262e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.03690138902073e+006	(-3.20698236977060e+001dB,-9.84552738387546e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.04630329865022e+006	(-3.21126647350467e+001dB,-9.85804134359706e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.05574860552278e+006	(-3.21555503931959e+001dB,-9.87056497589612e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.06523750995097e+006	(-3.21984808265721e+001dB,-9.88309839901591e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.07477021317198e+006	(-3.22414561916348e+001dB,-9.89564173032100e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.08434691735185e+006	(-3.22844766468770e+001dB,-9.90819508628399e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.09396782558976e+006	(-3.23275423528174e+001dB,-9.92075858247217e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.10363314192239e+006	(-3.23706534719928e+001dB,-9.93333233353425e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.11334307132819e+006	(-3.24138101689497e+001dB,-9.94591645318692e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.12309781973174e+006	(-3.24570126102367e+001dB,-9.95851105420154e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.13289759400814e+006	(-3.25002609643955e+001dB,-9.97111624839070e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.14274260198737e+006	(-3.25435554019531e+001dB,-9.98373214659480e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.15263305245873e+006	(-3.25868960954124e+001dB,-9.99635885866863e+001°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.16256915517522e+006	(-3.26302832192439e+001dB,-1.00089964934679e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.17255112085803e+006	(-3.26737169498761e+001dB,-1.00216451588357e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.18257916120101e+006	(-3.27171974656866e+001dB,-1.00343049615891e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.19265348887511e+006	(-3.27607249469927e+001dB,-1.00469760075056e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.20277431753295e+006	(-3.28042995760411e+001dB,-1.00596584013096e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.21294186181331e+006	(-3.28479215369990e+001dB,-1.00723522466586e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.22315633734572e+006	(-3.28915910159434e+001dB,-1.00850576461303e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.23341796075500e+006	(-3.29353082008510e+001dB,-1.00977747012081e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.24372694966584e+006	(-3.29790732815877e+001dB,-1.01105035122685e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.25408352270749e+006	(-3.30228864498983e+001dB,-1.01232441785667e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.26448789951829e+006	(-3.30667478993950e+001dB,-1.01359967982233e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
2.27494030075043e+006	(-3.31106578255469e+001dB,-1.01487614682108e+002°)	(-3.64781748188864e+001dB,0.00000000000000e+000°)
