vi	V(vd1)	V(vo)	I(Red)
7.899999999998316e-001	7.899806e-001	1.458531e+000	1.680810e-003
7.999999999998316e-001	7.999803e-001	1.468856e+000	1.702086e-003
8.099999999998316e-001	8.099800e-001	1.479176e+000	1.723362e-003
8.199999999998316e-001	8.199796e-001	1.489493e+000	1.744637e-003
8.299999999998317e-001	8.299792e-001	1.499807e+000	1.765913e-003
8.399999999998317e-001	8.399789e-001	1.510116e+000	1.787189e-003
8.499999999998317e-001	8.499786e-001	1.520422e+000	1.808465e-003
8.599999999998317e-001	8.599782e-001	1.530724e+000	1.829741e-003
8.699999999998317e-001	8.699779e-001	1.541023e+000	1.851017e-003
8.799999999998317e-001	8.799775e-001	1.551318e+000	1.872293e-003
8.899999999998317e-001	8.899772e-001	1.561610e+000	1.893568e-003
8.999999999998317e-001	8.999768e-001	1.571898e+000	1.914844e-003
9.099999999998317e-001	9.099765e-001	1.582184e+000	1.936120e-003
9.199999999998317e-001	9.199761e-001	1.592466e+000	1.957396e-003
9.299999999998317e-001	9.299757e-001	1.602746e+000	1.978672e-003
9.399999999998318e-001	9.399754e-001	1.613022e+000	1.999948e-003
9.499999999998318e-001	9.499751e-001	1.623295e+000	2.021224e-003
9.599999999998318e-001	9.599747e-001	1.633566e+000	2.042499e-003
9.699999999998318e-001	9.699744e-001	1.643833e+000	2.063775e-003
9.799999999998318e-001	9.799740e-001	1.654098e+000	2.085051e-003
9.899999999998318e-001	9.899737e-001	1.664361e+000	2.106327e-003
9.999999999998318e-001	9.999734e-001	1.674620e+000	2.127603e-003
1.009999999999832e+000	1.009973e+000	1.684877e+000	2.148879e-003
1.019999999999832e+000	1.019973e+000	1.695132e+000	2.170155e-003
1.029999999999832e+000	1.029972e+000	1.705384e+000	2.191430e-003
1.039999999999832e+000	1.039972e+000	1.715633e+000	2.212706e-003
1.049999999999832e+000	1.049972e+000	1.725880e+000	2.233982e-003
1.059999999999832e+000	1.059971e+000	1.736125e+000	2.255258e-003
1.069999999999832e+000	1.069971e+000	1.746368e+000	2.276534e-003
1.079999999999832e+000	1.079970e+000	1.756608e+000	2.297810e-003
1.089999999999832e+000	1.089970e+000	1.766846e+000	2.319086e-003
1.099999999999832e+000	1.099970e+000	1.777082e+000	2.340361e-003
1.109999999999832e+000	1.109969e+000	1.787315e+000	2.361637e-003
1.119999999999832e+000	1.119969e+000	1.797547e+000	2.382913e-003
1.129999999999832e+000	1.129969e+000	1.807777e+000	2.404189e-003
1.139999999999832e+000	1.139968e+000	1.818004e+000	2.425465e-003
1.149999999999832e+000	1.149968e+000	1.828230e+000	2.446741e-003
1.159999999999832e+000	1.159968e+000	1.838453e+000	2.468016e-003
1.169999999999832e+000	1.169967e+000	1.848675e+000	2.489292e-003
1.179999999999832e+000	1.179967e+000	1.858895e+000	2.510568e-003
1.189999999999832e+000	1.189967e+000	1.869113e+000	2.531844e-003
1.199999999999832e+000	1.199966e+000	1.879329e+000	2.553120e-003
1.209999999999832e+000	1.209966e+000	1.889543e+000	2.574396e-003
1.219999999999832e+000	1.219966e+000	1.899756e+000	2.595672e-003
1.229999999999832e+000	1.229965e+000	1.909966e+000	2.616948e-003
1.239999999999832e+000	1.239965e+000	1.920176e+000	2.638223e-003
1.249999999999832e+000	1.249965e+000	1.930383e+000	2.659499e-003
1.259999999999832e+000	1.259964e+000	1.940589e+000	2.680775e-003
1.269999999999832e+000	1.269964e+000	1.950793e+000	2.702051e-003
1.279999999999832e+000	1.279964e+000	1.960995e+000	2.723327e-003
1.289999999999832e+000	1.289963e+000	1.971196e+000	2.744603e-003
1.299999999999832e+000	1.299963e+000	1.981396e+000	2.765879e-003
1.309999999999832e+000	1.309963e+000	1.991593e+000	2.787154e-003
1.319999999999832e+000	1.319962e+000	2.001790e+000	2.808430e-003
1.329999999999832e+000	1.329962e+000	2.011985e+000	2.829706e-003
1.339999999999832e+000	1.339961e+000	2.022178e+000	2.850982e-003
1.349999999999832e+000	1.349961e+000	2.032370e+000	2.872258e-003
1.359999999999832e+000	1.359961e+000	2.042561e+000	2.893534e-003
1.369999999999832e+000	1.369960e+000	2.052750e+000	2.914809e-003
1.379999999999832e+000	1.379960e+000	2.062937e+000	2.936085e-003
1.389999999999832e+000	1.389960e+000	2.073124e+000	2.957361e-003
1.399999999999832e+000	1.399959e+000	2.083309e+000	2.978637e-003
1.409999999999832e+000	1.409959e+000	2.093493e+000	2.999913e-003
1.419999999999832e+000	1.419959e+000	2.103675e+000	3.021189e-003
1.429999999999832e+000	1.429958e+000	2.113856e+000	3.042465e-003
1.439999999999832e+000	1.439958e+000	2.124036e+000	3.063740e-003
1.449999999999832e+000	1.449958e+000	2.134215e+000	3.085016e-003
1.459999999999832e+000	1.459957e+000	2.144392e+000	3.106292e-003
1.469999999999832e+000	1.469957e+000	2.154568e+000	3.127568e-003
1.479999999999832e+000	1.479957e+000	2.164743e+000	3.148844e-003
1.489999999999832e+000	1.489956e+000	2.174917e+000	3.170120e-003
1.499999999999832e+000	1.499956e+000	2.185090e+000	3.191395e-003
1.509999999999832e+000	1.509956e+000	2.195261e+000	3.212671e-003
1.519999999999832e+000	1.519955e+000	2.205432e+000	3.233947e-003
1.529999999999832e+000	1.529955e+000	2.215601e+000	3.255223e-003
1.539999999999832e+000	1.539954e+000	2.225769e+000	3.276499e-003
1.549999999999832e+000	1.549954e+000	2.235936e+000	3.297775e-003
1.559999999999832e+000	1.559954e+000	2.246102e+000	3.319051e-003
1.569999999999832e+000	1.569953e+000	2.256267e+000	3.340326e-003
1.579999999999832e+000	1.579953e+000	2.266431e+000	3.361602e-003
1.589999999999832e+000	1.589953e+000	2.276594e+000	3.382878e-003
1.599999999999832e+000	1.599952e+000	2.286756e+000	3.404154e-003
1.609999999999832e+000	1.609952e+000	2.296916e+000	3.425430e-003
1.619999999999832e+000	1.619952e+000	2.307076e+000	3.446706e-003
1.629999999999832e+000	1.629951e+000	2.317235e+000	3.467982e-003
1.639999999999832e+000	1.639951e+000	2.327393e+000	3.489258e-003
1.649999999999832e+000	1.649951e+000	2.337550e+000	3.510533e-003
1.659999999999832e+000	1.659950e+000	2.347706e+000	3.531809e-003
1.669999999999832e+000	1.669950e+000	2.357861e+000	3.553085e-003
1.679999999999832e+000	1.679950e+000	2.368015e+000	3.574361e-003
1.689999999999832e+000	1.689949e+000	2.378168e+000	3.595637e-003
1.699999999999832e+000	1.699949e+000	2.388320e+000	3.616913e-003
1.709999999999832e+000	1.709949e+000	2.398472e+000	3.638188e-003
1.719999999999832e+000	1.719948e+000	2.408622e+000	3.659464e-003
1.729999999999832e+000	1.729948e+000	2.418772e+000	3.680740e-003
1.739999999999832e+000	1.739947e+000	2.428920e+000	3.702016e-003
1.749999999999832e+000	1.749947e+000	2.439068e+000	3.723292e-003
1.759999999999832e+000	1.759947e+000	2.449215e+000	3.744568e-003
1.769999999999832e+000	1.769946e+000	2.459362e+000	3.765844e-003
1.779999999999832e+000	1.779946e+000	2.469507e+000	3.787119e-003
1.789999999999832e+000	1.789946e+000	2.479651e+000	3.808395e-003
1.799999999999832e+000	1.799945e+000	2.489795e+000	3.829671e-003
1.809999999999832e+000	1.809945e+000	2.499938e+000	3.850947e-003
1.819999999999832e+000	1.819945e+000	2.510080e+000	3.872223e-003
1.829999999999832e+000	1.829944e+000	2.520221e+000	3.893499e-003
1.839999999999832e+000	1.839944e+000	2.530362e+000	3.914774e-003
1.849999999999832e+000	1.849944e+000	2.540502e+000	3.936050e-003
1.859999999999833e+000	1.859943e+000	2.550641e+000	3.957326e-003
1.869999999999833e+000	1.869943e+000	2.560779e+000	3.978602e-003
1.879999999999833e+000	1.879943e+000	2.570917e+000	3.999878e-003
1.889999999999833e+000	1.889942e+000	2.581054e+000	4.021154e-003
1.899999999999833e+000	1.899942e+000	2.591190e+000	4.042429e-003
1.909999999999833e+000	1.909942e+000	2.601326e+000	4.063705e-003
1.919999999999833e+000	1.919941e+000	2.611460e+000	4.084982e-003
1.929999999999833e+000	1.929941e+000	2.621594e+000	4.106257e-003
1.939999999999833e+000	1.939940e+000	2.631727e+000	4.127533e-003
1.949999999999833e+000	1.949940e+000	2.641860e+000	4.148809e-003
1.959999999999833e+000	1.959940e+000	2.651992e+000	4.170085e-003
1.969999999999833e+000	1.969939e+000	2.662123e+000	4.191360e-003
1.979999999999833e+000	1.979939e+000	2.672254e+000	4.212637e-003
1.989999999999833e+000	1.989939e+000	2.682384e+000	4.233912e-003
1.999999999999833e+000	1.999938e+000	2.692513e+000	4.255188e-003
2.009999999999832e+000	2.009938e+000	2.702642e+000	4.276464e-003
2.019999999999832e+000	2.019938e+000	2.712770e+000	4.297740e-003
2.029999999999832e+000	2.029937e+000	2.722897e+000	4.319015e-003
2.039999999999832e+000	2.039937e+000	2.733024e+000	4.340291e-003
2.049999999999832e+000	2.049937e+000	2.743150e+000	4.361568e-003
2.059999999999831e+000	2.059936e+000	2.753276e+000	4.382843e-003
2.069999999999831e+000	2.069936e+000	2.763401e+000	4.404119e-003
2.079999999999831e+000	2.079936e+000	2.773525e+000	4.425395e-003
2.089999999999831e+000	2.089935e+000	2.783648e+000	4.446671e-003
2.099999999999830e+000	2.099935e+000	2.793772e+000	4.467946e-003
2.109999999999830e+000	2.109935e+000	2.803894e+000	4.489223e-003
2.119999999999830e+000	2.119934e+000	2.814016e+000	4.510498e-003
2.129999999999830e+000	2.129934e+000	2.824137e+000	4.531774e-003
2.139999999999830e+000	2.139934e+000	2.834258e+000	4.553050e-003
2.149999999999829e+000	2.149933e+000	2.844378e+000	4.574326e-003
2.159999999999829e+000	2.159933e+000	2.854498e+000	4.595601e-003
2.169999999999829e+000	2.169932e+000	2.864617e+000	4.616878e-003
2.179999999999829e+000	2.179932e+000	2.874736e+000	4.638154e-003
2.189999999999829e+000	2.189932e+000	2.884854e+000	4.659429e-003
2.199999999999828e+000	2.199931e+000	2.894971e+000	4.680705e-003
2.209999999999828e+000	2.209931e+000	2.905088e+000	4.701981e-003
2.219999999999828e+000	2.219931e+000	2.915205e+000	4.723257e-003
2.229999999999828e+000	2.229930e+000	2.925321e+000	4.744533e-003
2.239999999999828e+000	2.239930e+000	2.935436e+000	4.765809e-003
2.249999999999827e+000	2.249930e+000	2.945551e+000	4.787084e-003
2.259999999999827e+000	2.259929e+000	2.955665e+000	4.808360e-003
2.269999999999827e+000	2.269929e+000	2.965779e+000	4.829636e-003
2.279999999999827e+000	2.279929e+000	2.975893e+000	4.850912e-003
2.289999999999826e+000	2.289928e+000	2.986005e+000	4.872188e-003
2.299999999999826e+000	2.299928e+000	2.996118e+000	4.893464e-003
2.309999999999826e+000	2.309927e+000	3.006229e+000	4.914740e-003
2.319999999999826e+000	2.319927e+000	3.016341e+000	4.936015e-003
2.329999999999826e+000	2.329927e+000	3.026452e+000	4.957291e-003
2.339999999999825e+000	2.339926e+000	3.036562e+000	4.978567e-003
2.349999999999825e+000	2.349926e+000	3.046672e+000	4.999843e-003
2.359999999999825e+000	2.359926e+000	3.056782e+000	5.021119e-003
2.369999999999825e+000	2.369925e+000	3.066891e+000	5.042395e-003
2.379999999999825e+000	2.379925e+000	3.076999e+000	5.063670e-003
2.389999999999824e+000	2.389925e+000	3.087107e+000	5.084946e-003
2.399999999999824e+000	2.399924e+000	3.097215e+000	5.106222e-003
2.409999999999824e+000	2.409924e+000	3.107322e+000	5.127498e-003
2.419999999999824e+000	2.419924e+000	3.117429e+000	5.148774e-003
2.429999999999823e+000	2.429923e+000	3.127535e+000	5.170050e-003
2.439999999999823e+000	2.439923e+000	3.137641e+000	5.191326e-003
2.449999999999823e+000	2.449923e+000	3.147747e+000	5.212601e-003
2.459999999999823e+000	2.459922e+000	3.157851e+000	5.233877e-003
2.469999999999823e+000	2.469922e+000	3.167956e+000	5.255153e-003
2.479999999999822e+000	2.479922e+000	3.178060e+000	5.276429e-003
2.489999999999822e+000	2.489921e+000	3.188164e+000	5.297705e-003
2.499999999999822e+000	2.499921e+000	3.198267e+000	5.318981e-003
2.509999999999822e+000	2.509921e+000	3.208370e+000	5.340256e-003
2.519999999999822e+000	2.519920e+000	3.218473e+000	5.361532e-003
2.529999999999821e+000	2.529920e+000	3.228575e+000	5.382808e-003
2.539999999999821e+000	2.539919e+000	3.238677e+000	5.404084e-003
2.549999999999821e+000	2.549919e+000	3.248778e+000	5.425360e-003
2.559999999999821e+000	2.559919e+000	3.258879e+000	5.446636e-003
2.569999999999820e+000	2.569918e+000	3.268979e+000	5.467912e-003
2.579999999999820e+000	2.579918e+000	3.279079e+000	5.489187e-003
2.589999999999820e+000	2.589918e+000	3.289179e+000	5.510463e-003
2.599999999999820e+000	2.599917e+000	3.299278e+000	5.531739e-003
2.609999999999820e+000	2.609917e+000	3.309377e+000	5.553015e-003
2.619999999999819e+000	2.619917e+000	3.319476e+000	5.574291e-003
2.629999999999819e+000	2.629916e+000	3.329574e+000	5.595567e-003
2.639999999999819e+000	2.639916e+000	3.339672e+000	5.616842e-003
2.649999999999819e+000	2.649916e+000	3.349769e+000	5.638118e-003
2.659999999999819e+000	2.659915e+000	3.359866e+000	5.659394e-003
2.669999999999818e+000	2.669915e+000	3.369963e+000	5.680670e-003
2.679999999999818e+000	2.679914e+000	3.380059e+000	5.701946e-003
2.689999999999818e+000	2.689914e+000	3.390155e+000	5.723222e-003
2.699999999999818e+000	2.699914e+000	3.400251e+000	5.744498e-003
2.709999999999817e+000	2.709913e+000	3.410346e+000	5.765773e-003
2.719999999999817e+000	2.719913e+000	3.420441e+000	5.787049e-003
2.729999999999817e+000	2.729913e+000	3.430536e+000	5.808325e-003
2.739999999999817e+000	2.739913e+000	3.440630e+000	5.829601e-003
2.749999999999817e+000	2.749912e+000	3.450724e+000	5.850877e-003
2.759999999999816e+000	2.759912e+000	3.460817e+000	5.872153e-003
2.769999999999816e+000	2.769911e+000	3.470910e+000	5.893428e-003
2.779999999999816e+000	2.779911e+000	3.481003e+000	5.914704e-003
2.789999999999816e+000	2.789911e+000	3.491096e+000	5.935980e-003
2.799999999999816e+000	2.799910e+000	3.501188e+000	5.957256e-003
2.809999999999815e+000	2.809910e+000	3.511280e+000	5.978532e-003
2.819999999999815e+000	2.819910e+000	3.521371e+000	5.999808e-003
2.829999999999815e+000	2.829909e+000	3.531463e+000	6.021084e-003
2.839999999999815e+000	2.839909e+000	3.541553e+000	6.042359e-003
2.849999999999815e+000	2.849909e+000	3.551644e+000	6.063635e-003
2.859999999999814e+000	2.859908e+000	3.561734e+000	6.084911e-003
2.869999999999814e+000	2.869908e+000	3.571824e+000	6.106187e-003
2.879999999999814e+000	2.879908e+000	3.581914e+000	6.127463e-003
2.889999999999814e+000	2.889907e+000	3.592003e+000	6.148739e-003
2.899999999999813e+000	2.899907e+000	3.602092e+000	6.170014e-003
2.909999999999813e+000	2.909906e+000	3.612181e+000	6.191290e-003
2.919999999999813e+000	2.919906e+000	3.622269e+000	6.212566e-003
2.929999999999813e+000	2.929906e+000	3.632357e+000	6.233842e-003
2.939999999999813e+000	2.939905e+000	3.642445e+000	6.255118e-003
2.949999999999812e+000	2.949905e+000	3.652533e+000	6.276394e-003
2.959999999999812e+000	2.959905e+000	3.662620e+000	6.297669e-003
2.969999999999812e+000	2.969904e+000	3.672707e+000	6.318945e-003
2.979999999999812e+000	2.979904e+000	3.682793e+000	6.340222e-003
2.989999999999812e+000	2.989904e+000	3.692879e+000	6.361497e-003
2.999999999999811e+000	2.999903e+000	3.702965e+000	6.382773e-003
3.009999999999811e+000	3.009903e+000	3.713051e+000	6.404049e-003
3.019999999999811e+000	3.019902e+000	3.723137e+000	6.425325e-003
3.029999999999811e+000	3.029902e+000	3.733222e+000	6.446600e-003
3.039999999999810e+000	3.039902e+000	3.743307e+000	6.467876e-003
3.049999999999810e+000	3.049901e+000	3.753391e+000	6.489152e-003
3.059999999999810e+000	3.059901e+000	3.763475e+000	6.510428e-003
3.069999999999810e+000	3.069901e+000	3.773560e+000	6.531704e-003
3.079999999999810e+000	3.079901e+000	3.783643e+000	6.552980e-003
3.089999999999809e+000	3.089900e+000	3.793727e+000	6.574255e-003
3.099999999999809e+000	3.099900e+000	3.803810e+000	6.595531e-003
3.109999999999809e+000	3.109900e+000	3.813893e+000	6.616807e-003
3.119999999999809e+000	3.119899e+000	3.823976e+000	6.638083e-003
3.129999999999809e+000	3.129899e+000	3.834058e+000	6.659359e-003
3.139999999999808e+000	3.139898e+000	3.844140e+000	6.680635e-003
3.149999999999808e+000	3.149898e+000	3.854222e+000	6.701911e-003
3.159999999999808e+000	3.159898e+000	3.864304e+000	6.723186e-003
3.169999999999808e+000	3.169897e+000	3.874385e+000	6.744463e-003
3.179999999999807e+000	3.179897e+000	3.884466e+000	6.765738e-003
3.189999999999807e+000	3.189897e+000	3.894547e+000	6.787014e-003
3.199999999999807e+000	3.199896e+000	3.904628e+000	6.808290e-003
3.209999999999807e+000	3.209896e+000	3.914708e+000	6.829566e-003
3.219999999999807e+000	3.219896e+000	3.924788e+000	6.850841e-003
3.229999999999806e+000	3.229895e+000	3.934868e+000	6.872118e-003
3.239999999999806e+000	3.239895e+000	3.944947e+000	6.893393e-003
3.249999999999806e+000	3.249894e+000	3.955027e+000	6.914669e-003
3.259999999999806e+000	3.259894e+000	3.965106e+000	6.935945e-003
3.269999999999806e+000	3.269894e+000	3.975185e+000	6.957221e-003
3.279999999999805e+000	3.279893e+000	3.985264e+000	6.978497e-003
3.289999999999805e+000	3.289893e+000	3.995342e+000	6.999773e-003
3.299999999999805e+000	3.299893e+000	4.005420e+000	7.021049e-003
3.309999999999805e+000	3.309892e+000	4.015498e+000	7.042324e-003
3.319999999999804e+000	3.319892e+000	4.025576e+000	7.063600e-003
3.329999999999804e+000	3.329892e+000	4.035653e+000	7.084876e-003
3.339999999999804e+000	3.339891e+000	4.045730e+000	7.106152e-003
3.349999999999804e+000	3.349891e+000	4.055807e+000	7.127427e-003
3.359999999999804e+000	3.359891e+000	4.065884e+000	7.148704e-003
3.369999999999803e+000	3.369890e+000	4.075961e+000	7.169979e-003
3.379999999999803e+000	3.379890e+000	4.086037e+000	7.191255e-003
3.389999999999803e+000	3.389889e+000	4.096113e+000	7.212531e-003
3.399999999999803e+000	3.399889e+000	4.106189e+000	7.233807e-003
3.409999999999803e+000	3.409889e+000	4.116264e+000	7.255082e-003
3.419999999999802e+000	3.419888e+000	4.126340e+000	7.276359e-003
3.429999999999802e+000	3.429888e+000	4.136415e+000	7.297635e-003
3.439999999999802e+000	3.439888e+000	4.146490e+000	7.318910e-003
3.449999999999802e+000	3.449888e+000	4.156565e+000	7.340186e-003
3.459999999999802e+000	3.459887e+000	4.166639e+000	7.361462e-003
3.469999999999801e+000	3.469887e+000	4.176713e+000	7.382738e-003
3.479999999999801e+000	3.479886e+000	4.186788e+000	7.404014e-003
3.489999999999801e+000	3.489886e+000	4.196861e+000	7.425290e-003
3.499999999999801e+000	3.499886e+000	4.206935e+000	7.446565e-003
3.509999999999800e+000	3.509885e+000	4.217009e+000	7.467841e-003
3.519999999999800e+000	3.519885e+000	4.227082e+000	7.489117e-003
3.529999999999800e+000	3.529885e+000	4.237154e+000	7.510393e-003
3.539999999999800e+000	3.539884e+000	4.247227e+000	7.531669e-003
3.549999999999800e+000	3.549884e+000	4.257300e+000	7.552945e-003
3.559999999999799e+000	3.559884e+000	4.267373e+000	7.574220e-003
3.569999999999799e+000	3.569883e+000	4.277445e+000	7.595496e-003
3.579999999999799e+000	3.579883e+000	4.287517e+000	7.616772e-003
3.589999999999799e+000	3.589883e+000	4.297588e+000	7.638048e-003
3.599999999999799e+000	3.599882e+000	4.307660e+000	7.659324e-003
3.609999999999798e+000	3.609882e+000	4.317731e+000	7.680600e-003
3.619999999999798e+000	3.619881e+000	4.327803e+000	7.701876e-003
3.629999999999798e+000	3.629881e+000	4.337873e+000	7.723151e-003
3.639999999999798e+000	3.639881e+000	4.347944e+000	7.744427e-003
3.649999999999797e+000	3.649880e+000	4.358015e+000	7.765703e-003
3.659999999999797e+000	3.659880e+000	4.368085e+000	7.786979e-003
3.669999999999797e+000	3.669880e+000	4.378156e+000	7.808255e-003
3.679999999999797e+000	3.679879e+000	4.388226e+000	7.829530e-003
3.689999999999797e+000	3.689879e+000	4.398295e+000	7.850806e-003
3.699999999999796e+000	3.699879e+000	4.408365e+000	7.872082e-003
3.709999999999796e+000	3.709878e+000	4.418435e+000	7.893358e-003
3.719999999999796e+000	3.719878e+000	4.428504e+000	7.914633e-003
3.729999999999796e+000	3.729877e+000	4.438573e+000	7.935910e-003
3.739999999999796e+000	3.739877e+000	4.448642e+000	7.957186e-003
3.749999999999795e+000	3.749877e+000	4.458711e+000	7.978462e-003
3.759999999999795e+000	3.759876e+000	4.468779e+000	7.999738e-003
3.769999999999795e+000	3.769876e+000	4.478848e+000	8.021013e-003
3.779999999999795e+000	3.779876e+000	4.488915e+000	8.042289e-003
3.789999999999794e+000	3.789876e+000	4.498983e+000	8.063565e-003
3.799999999999794e+000	3.799875e+000	4.509051e+000	8.084841e-003
3.809999999999794e+000	3.809875e+000	4.519119e+000	8.106116e-003
3.819999999999794e+000	3.819874e+000	4.529186e+000	8.127392e-003
3.829999999999794e+000	3.829874e+000	4.539254e+000	8.148668e-003
3.839999999999793e+000	3.839874e+000	4.549321e+000	8.169944e-003
3.849999999999793e+000	3.849873e+000	4.559388e+000	8.191220e-003
3.859999999999793e+000	3.859873e+000	4.569455e+000	8.212496e-003
3.869999999999793e+000	3.869873e+000	4.579521e+000	8.233772e-003
3.879999999999793e+000	3.879872e+000	4.589588e+000	8.255048e-003
3.889999999999792e+000	3.889872e+000	4.599654e+000	8.276323e-003
3.899999999999792e+000	3.899872e+000	4.609720e+000	8.297599e-003
3.909999999999792e+000	3.909871e+000	4.619786e+000	8.318875e-003
3.919999999999792e+000	3.919871e+000	4.629851e+000	8.340151e-003
3.929999999999791e+000	3.929871e+000	4.639917e+000	8.361426e-003
3.939999999999791e+000	3.939870e+000	4.649982e+000	8.382702e-003
3.949999999999791e+000	3.949870e+000	4.660048e+000	8.403978e-003
3.959999999999791e+000	3.959869e+000	4.670113e+000	8.425254e-003
3.969999999999791e+000	3.969869e+000	4.680177e+000	8.446530e-003
3.979999999999790e+000	3.979869e+000	4.690242e+000	8.467806e-003
3.989999999999790e+000	3.989868e+000	4.700306e+000	8.489082e-003
3.999999999999790e+000	3.999868e+000	4.710371e+000	8.510358e-003
4.009999999999790e+000	4.009868e+000	4.720435e+000	8.531634e-003
4.019999999999790e+000	4.019867e+000	4.730499e+000	8.552909e-003
4.029999999999790e+000	4.029867e+000	4.740563e+000	8.574185e-003
4.039999999999790e+000	4.039866e+000	4.750627e+000	8.595461e-003
4.049999999999789e+000	4.049866e+000	4.760691e+000	8.616737e-003
4.059999999999789e+000	4.059866e+000	4.770754e+000	8.638012e-003
4.069999999999789e+000	4.069866e+000	4.780818e+000	8.659288e-003
4.079999999999789e+000	4.079865e+000	4.790880e+000	8.680564e-003
4.089999999999789e+000	4.089865e+000	4.800943e+000	8.701840e-003
4.099999999999788e+000	4.099864e+000	4.811006e+000	8.723116e-003
4.109999999999788e+000	4.109864e+000	4.821069e+000	8.744392e-003
4.119999999999788e+000	4.119864e+000	4.831131e+000	8.765668e-003
4.129999999999788e+000	4.129863e+000	4.841194e+000	8.786944e-003
4.139999999999787e+000	4.139863e+000	4.851256e+000	8.808220e-003
4.149999999999787e+000	4.149863e+000	4.861318e+000	8.829495e-003
4.159999999999787e+000	4.159863e+000	4.871380e+000	8.850771e-003
4.169999999999787e+000	4.169862e+000	4.881442e+000	8.872047e-003
4.179999999999787e+000	4.179862e+000	4.891503e+000	8.893323e-003
4.189999999999786e+000	4.189861e+000	4.901565e+000	8.914598e-003
4.199999999999786e+000	4.199861e+000	4.911626e+000	8.935874e-003
4.209999999999786e+000	4.209861e+000	4.921687e+000	8.957150e-003
4.219999999999786e+000	4.219860e+000	4.931748e+000	8.978426e-003
4.229999999999786e+000	4.229860e+000	4.941809e+000	8.999702e-003
4.239999999999785e+000	4.239860e+000	4.951869e+000	9.020978e-003
4.249999999999785e+000	4.249859e+000	4.961930e+000	9.042254e-003
4.259999999999785e+000	4.259859e+000	4.971991e+000	9.063530e-003
4.269999999999785e+000	4.269858e+000	4.982051e+000	9.084805e-003
4.279999999999784e+000	4.279858e+000	4.992111e+000	9.106081e-003
4.289999999999784e+000	4.289858e+000	5.002171e+000	9.127357e-003
4.299999999999784e+000	4.299858e+000	5.012231e+000	9.148633e-003
4.309999999999784e+000	4.309857e+000	5.022291e+000	9.169908e-003
4.319999999999784e+000	4.319857e+000	5.032351e+000	9.191184e-003
4.329999999999783e+000	4.329856e+000	5.042410e+000	9.212460e-003
4.339999999999783e+000	4.339856e+000	5.052469e+000	9.233736e-003
4.349999999999783e+000	4.349855e+000	5.062528e+000	9.255012e-003
4.359999999999783e+000	4.359855e+000	5.072587e+000	9.276288e-003
4.369999999999783e+000	4.369855e+000	5.082646e+000	9.297564e-003
4.379999999999782e+000	4.379855e+000	5.092705e+000	9.318840e-003
4.389999999999782e+000	4.389854e+000	5.102764e+000	9.340116e-003
4.399999999999782e+000	4.399854e+000	5.112822e+000	9.361391e-003
4.409999999999782e+000	4.409853e+000	5.122880e+000	9.382667e-003
4.419999999999781e+000	4.419853e+000	5.132939e+000	9.403943e-003
4.429999999999781e+000	4.429853e+000	5.142997e+000	9.425219e-003
4.439999999999781e+000	4.439852e+000	5.153055e+000	9.446494e-003
4.449999999999781e+000	4.449852e+000	5.163113e+000	9.467770e-003
4.459999999999781e+000	4.459852e+000	5.173170e+000	9.489046e-003
4.469999999999780e+000	4.469851e+000	5.183228e+000	9.510322e-003
4.479999999999780e+000	4.479851e+000	5.193285e+000	9.531598e-003
4.489999999999780e+000	4.489851e+000	5.203342e+000	9.552874e-003
4.499999999999780e+000	4.499850e+000	5.213400e+000	9.574150e-003
4.509999999999780e+000	4.509850e+000	5.223457e+000	9.595426e-003
4.519999999999779e+000	4.519850e+000	5.233514e+000	9.616701e-003
4.529999999999779e+000	4.529849e+000	5.243571e+000	9.637977e-003
4.539999999999779e+000	4.539849e+000	5.253627e+000	9.659253e-003
4.549999999999779e+000	4.549849e+000	5.263684e+000	9.680529e-003
4.559999999999779e+000	4.559848e+000	5.273740e+000	9.701805e-003
4.569999999999778e+000	4.569848e+000	5.283797e+000	9.723080e-003
4.579999999999778e+000	4.579847e+000	5.293853e+000	9.744356e-003
4.589999999999778e+000	4.589847e+000	5.303909e+000	9.765632e-003
4.599999999999778e+000	4.599847e+000	5.313965e+000	9.786909e-003
4.609999999999777e+000	4.609847e+000	5.324020e+000	9.808184e-003
4.619999999999777e+000	4.619846e+000	5.334076e+000	9.829460e-003
4.629999999999777e+000	4.629846e+000	5.344132e+000	9.850736e-003
4.639999999999777e+000	4.639845e+000	5.354187e+000	9.872012e-003
4.649999999999777e+000	4.649845e+000	5.364243e+000	9.893287e-003
4.659999999999776e+000	4.659845e+000	5.374298e+000	9.914563e-003
4.669999999999776e+000	4.669844e+000	5.384353e+000	9.935839e-003
4.679999999999776e+000	4.679844e+000	5.394408e+000	9.957115e-003
4.689999999999776e+000	4.689844e+000	5.404463e+000	9.978390e-003
4.699999999999776e+000	4.699843e+000	5.414517e+000	9.999666e-003
4.709999999999775e+000	4.709843e+000	5.424572e+000	1.002094e-002
4.719999999999775e+000	4.719842e+000	5.434627e+000	1.004222e-002
4.729999999999775e+000	4.729842e+000	5.444681e+000	1.006349e-002
4.739999999999775e+000	4.739842e+000	5.454735e+000	1.008477e-002
4.749999999999774e+000	4.749842e+000	5.464789e+000	1.010605e-002
4.759999999999774e+000	4.759841e+000	5.474844e+000	1.012732e-002
4.769999999999774e+000	4.769841e+000	5.484897e+000	1.014860e-002
